Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Diameter mm,Average Hookload kkgf,Hole Depth (TVD) m,USROP Gamma gAPI
1816.011,3.92590728,21382.00073,10.68000033,14.89999956,119,4005.189943,1.450000102,311.15,131.8595011,1734.089966,80.45
1817.001,3.793344456,21375,10.63000048,14.96000005,119,4005.060058,1.450000102,311.15,131.9920689,1734.97998,90.35
1818.001,3.752555616,21347.99957,10.64000099,14.98999969,120,4005.060058,1.450000102,311.15,132.0328509,1735.859985,78.07
1819.046,3.96669612,21384.36554,11.05000034,17.364456,119.49,3987.855834,1.450000102,311.15,131.818719,1736.744304,82.87
1820,3.9463017,21357.00073,10.42999971,19.05999957,120,4005.050049,1.450000102,311.15,131.8391021,1737.619995,90.35
1821,4.027878927,21358.99963,11.5100009,19.04000104,120,4004.830079,1.450000102,311.15,131.7575385,1738.51001,78.07
1822,4.201230591,21367.99927,11.43000086,19.35000031,120,4005.080079,1.450000102,311.15,131.5841732,1739.390015,98.14
1823.106,4.017681717,21376.29867,10.92000045,20.165568,120,3987.855834,1.450000102,311.15,131.7677303,1740.24036,87.82
1824.115,4.129851027,21332.93065,11.27999994,20.174712,119.2,3987.855834,1.450000102,311.15,131.655561,1741.182192,92.91
1825.039,3.91571007,21364.99939,10.50000059,20.2700004,120,4004.999999,1.450000102,311.15,131.8697083,1742.040039,87.82
1826.057,4.211428254,21347.75437,11.00000049,17.681448,119.83,3987.855834,1.450000102,311.15,131.5739819,1742.928696,62.39
1827.118,5.231144272,21433.00018,11.61999976,7.790000066,119,4005.010011,1.450000102,311.15,130.5542655,1743.810059,95.51
1828.014,4.303202238,21374.00055,11.6999998,19.39999971,120,4005.080079,1.450000102,311.15,131.4822111,1744.689941,85.33
1829.001,4.343991078,21388.99994,10.56000095,19.20000061,119,4004.939943,1.450000102,311.15,131.4414137,1745.579956,95.51
1830.001,4.068667767,21388.00049,11.23000009,19.25000001,119,4004.999999,1.450000102,311.15,131.7167415,1746.459961,87.82
1831.001,4.252216641,21358.99963,10.90999993,19.29000104,119,4004.889892,1.450000102,311.15,131.5331999,1747.339966,85.33
1832.022,4.129851027,21361.99951,10.78000004,19.18000025,120,4004.919922,1.450000102,311.15,131.655561,1748.219971,75.72
1833,4.303202238,21371.00067,11.24999976,19.20999897,119,4004.879884,1.450000102,311.15,131.4822111,1749.109985,82.87
1834.094,4.109456607,21344.9997,10.60999945,18.35000028,120,4004.939943,1.450000102,311.15,131.6759595,1750,87.82
1835.018,4.211428254,21364.99939,11.21000042,18.39999967,120,4004.870118,1.450000102,311.15,131.5739819,1750.880005,75.72
1836.027,3.844330053,21344.9997,9.999999332,18.45999894,119,4004.749999,1.450000102,311.15,131.9410801,1751.76001,95.51
1837.03,3.98709054,21361.95757,10.73000019,20.183856,119.52,3987.855834,1.450000102,311.15,131.7983205,1752.603048,95.51
1838.017,4.058470557,21358.00018,10.15999941,18.53000084,120,4004.939943,1.450000102,311.15,131.7269328,1753.530029,90.35
1839.002,4.527539952,20941.99982,10.57999927,9.229999625,120,3955.629883,1.450000102,311.15,131.278271,1754.410034,85.33
1840.001,4.282807818,21547.00012,10.13999974,21.3799991,120,4003.879884,1.450000102,311.15,132.4611297,1755.310058,92.91
1841.001,4.496948322,21574.00055,10.16999992,21.37000074,120,4003.979982,1.450000102,311.15,132.2469982,1756.180054,100.81
1842.047,4.211428254,21575,10.15000025,21.72999942,120,4003.909914,1.450000102,311.15,132.5325174,1757.069946,109.04
1843.126,4.425568305,21574.93663,10.57000011,19.927824,119.22,3987.855834,1.450000102,311.15,132.3081788,1757.973624,103.52
1844.037,4.364385498,21577.99988,10.44000022,21.02000043,120,4003.98999,1.450000102,311.15,132.3693593,1758.829956,106.26
1845.089,4.242019431,21597.99958,9.910000136,20.81999981,120,4003.909914,1.450000102,311.15,132.4917199,1759.709961,95.51
1846,4.588722759,21586.99951,10.29999981,20.65999993,120,4003.949952,1.450000102,311.15,132.1552274,1760.609985,98.14
1847.027,4.221625011,21577.00043,10.61999997,20.64999975,120,4003.93994,1.450000102,311.15,132.5223261,1761.48999,106.26
1848.021,4.568328793,21546.39233,9.890000466,19.921728,119.11,3987.855834,1.450000102,311.15,132.1654192,1762.268256,106.26
1849.222,4.486751566,21642.84999,10.31999948,25.197816,119.33,3987.855834,1.450000102,311.15,132.2571896,1763.341152,111.85
1850.048,4.160442204,21580.99976,10.68000033,26.20999919,120,4003.929931,1.450000102,311.15,132.5835062,1764.140015,95.51
1851.05,4.721286036,21612.09937,10.68999949,25.170384,119.58,3987.855834,1.450000102,311.15,132.0226592,1764.950496,95.51
1852.001,4.578525549,21585.00061,10.65999931,25.37000087,119,4003.949952,1.450000102,311.15,132.1552274,1765.910034,95.51
1853.059,4.303202238,21585.14087,11.05000034,25.17648,119.35,3987.855834,1.450000102,311.15,132.4305394,1766.693952,85.33
1854.004,4.547934372,21580.0003,10.9700003,24.86000067,119,4003.959961,1.450000102,311.15,132.1858177,1767.689941,111.85
1855.013,4.476553902,21571.83399,10.81000023,25.17648,119.32,3987.855834,1.450000102,311.15,132.2571896,1768.440456,111.85
1856.034,4.333793868,21589.99939,10.73999934,25.32999984,120,4003.979982,1.450000102,311.15,132.4101563,1769.449951,111.85
1857.052,4.609117179,21592.99927,10.71000052,24.91999994,119,4003.98999,1.450000102,311.15,132.1348289,1770.339966,98.14
1858.061,4.272611061,20000.44985,10.39999952,25.167336,119.32,3852.905896,1.450000102,311.15,132.4611297,1771.119648,103.52
1859,4.313399448,20157.00073,10.56000095,25.54000094,120,3850.360108,1.450000102,311.15,132.4305394,1772.099976,98.14
1860.057,4.466357145,18159.34281,10.34000051,25.167336,120,3652.468331,1.450000102,311.15,132.2673967,1772.863104,90.35
1861.109,4.303202238,21367.68022,10.61999997,24.173688,119.27,3987.855834,1.450000102,311.15,132.4305394,1773.801888,100.81
1862.032,4.364385498,17692.70564,10.78000004,24.161496,119,3580.204815,1.450000102,311.15,132.3693593,1774.609608,109.04
1863.008,4.456159935,21055.99975,10.81999938,25.03000074,119,3959.04004,1.450000102,311.15,132.2775885,1775.380005,106.26
1864.004,4.252216641,21578.03927,10.79000055,25.234392,119.64,3987.855834,1.450000102,311.15,132.4815286,1776.350016,117.59
1865.001,5.088383785,21561.00006,12.35999978,23.80999942,119,4003.93994,1.450000102,311.15,131.655561,1777.150025,109.04
1866.068,4.425568305,21586.00006,10.57000011,25.39999959,120,4003.969969,1.450000102,311.15,132.3183701,1778.020019,111.85
1867.001,4.435765515,21592.99927,10.49000007,24.24999986,120,4003.909914,1.450000102,311.15,132.3081788,1778.900024,111.85
1868.031,4.445962725,21572.99957,10.39999952,24.26000035,120,4003.919922,1.450000102,311.15,132.2877798,1779.77002,111.85
1869,4.425568305,21583.99963,10.53999993,23.88999936,119,4003.969969,1.450000102,311.15,132.3081788,1780.650024,106.26
1870.03,4.415371095,21572.00012,10.79999971,24.57999981,120,4003.889893,1.450000102,311.15,132.3183701,1781.530029,98.14
1871,4.466357145,21591.99982,10.90999993,23.97999949,120,4003.899901,1.450000102,311.15,132.2673967,1782.420044,120.51
1872.066,4.394976675,21600.99945,10.94999928,24.26000035,119,4003.870118,1.450000102,311.15,132.3387691,1783.300049,111.85
1873.014,4.598920423,21591.00036,10.84000041,24.26000035,119,4003.98999,1.450000102,311.15,132.1348289,1784.170044,114.7
1874.029,4.507145532,21572.99957,10.39000036,23.17000019,119,4003.919922,1.450000102,311.15,132.2367911,1785.050049,117.59
1875.014,4.496948322,21577.99988,10.57000011,23.34000026,119,4003.949952,1.450000102,311.15,132.2469982,1785.939941,109.04
1876.065,4.537737162,21536.67072,10.85000092,25.25268,119.56,3987.855834,1.450000102,311.15,132.2062008,1786.93572,111.85
1877.15,4.405174339,21585.69245,11.00000049,25.280112,119,3987.855834,1.450000102,311.15,132.3387691,1787.874504,111.85
1878.001,4.415371095,21582.00073,10.89000026,22.77000048,120,4003.949952,1.450000102,311.15,132.3183701,1788.560059,114.7
1879.08,4.507145532,21567.99927,10.7,23.31999959,119,4003.919922,1.450000102,311.15,132.2265993,1789.449951,109.04
1880,4.191033834,21149.00055,9.429999908,9.710000189,119,3941.28003,1.450000102,311.15,132.8078453,1790.319946,106.26
1881.064,4.374582708,21891.00037,9.949999478,21.42000014,120,4003.899901,1.450000102,311.15,133.3177035,1791.199951,95.51
1882,4.629511599,21913.99994,10.41000004,21.60000039,119,4003.899901,1.450000102,311.15,133.0627741,1792.079956,106.26
1883,4.486751566,21878.99933,10.65000015,21.54999917,120,4003.879884,1.450000102,311.15,133.2055337,1792.959961,103.52
1884.048,4.445962725,21878.99933,10.36999934,21.17000013,119,4004.02002,1.450000102,311.15,133.2463158,1793.829956,111.85
1885.036,4.649906019,21838.93688,9.819999585,19.815048,119.73,3987.855834,1.450000102,311.15,133.0423756,1794.842232,82.87
1886.06,5.139369835,21850,12.6999996,20.84000018,120,4004.02002,1.450000102,311.15,132.5529159,1795.589966,111.85
1887.069,4.976215381,21803.63573,10.81000023,25.13076,119.73,3987.855834,1.450000102,311.15,132.716059,1796.58264,109.04
1888.001,4.741680457,21824.00055,10.81000023,26.65999982,120,4003.98999,1.450000102,311.15,132.9506048,1797.349976,111.85
1889.059,4.558131129,21833.00018,10.71000052,26.07999986,120,4003.969969,1.450000102,311.15,133.1341464,1798.23999,117.59
1890.037,5.078186574,21816.99982,10.78000004,25.87999924,120,4003.879884,1.450000102,311.15,132.6140964,1799.099976,117.59
1891.001,4.813060473,21825,10.74999986,26.04000096,119,4003.959961,1.450000102,311.15,132.8792171,1799.969971,111.85
1892,4.527539952,21821.00067,10.64000099,26.04999931,120,4003.959961,1.450000102,311.15,133.1647367,1800.859985,98.14
1893,4.90483491,21817.99927,10.42999971,24.86000067,119,4003.969969,1.450000102,311.15,132.7874463,1801.72998,111.85
1894.045,4.843652104,21884.0286,10.71000052,25.103328,120,3987.855834,1.450000102,311.15,132.8486268,1802.745696,103.52
1895,4.537737162,21841.99982,10.79000055,24.73999969,119,4004.02002,1.450000102,311.15,133.154545,1803.48999,106.26
1896.008,4.976215381,21829.35317,10.84000041,25.121616,120,3987.855834,1.450000102,311.15,132.716059,1804.486104,109.04
1897.011,4.741680457,21799.00055,10.94999928,24.87000086,119,4003.93994,1.450000102,311.15,132.9506048,1805.23999,114.7
1898.023,4.731483246,21799.00055,10.81999938,25.60000051,120,4003.979982,1.450000102,311.15,132.9607966,1806.130005,100.81
1899.105,4.976215381,21793.0178,10.73000019,25.124664,119.41,3987.855834,1.450000102,311.15,132.716059,1807.165296,92.91
1900.001,4.649906019,21822.99958,10.78000004,24.34000029,119,4004.02002,1.450000102,311.15,133.0423756,1807.890015,111.85
1901.001,4.792666053,21794.9997,10.71999967,24.11000065,119,4004.030029,1.450000102,311.15,132.8996161,1808.75,100.81
1902.01,4.915032121,21808.00018,10.55000044,23.90999973,120,4004.100097,1.450000102,311.15,132.777255,1809.630005,98.14
1903.001,4.629511599,21799.00055,10.6000003,24.91999994,120,4004.030029,1.450000102,311.15,133.0627741,1810.52002,98.14
1904.037,4.874243734,21782.00073,10.84000041,25.22999953,120,4003.969969,1.450000102,311.15,132.8180366,1811.400024,98.14
1905,4.782469297,21771.00067,10.85000092,25.32999984,119,4004.02002,1.450000102,311.15,132.9098074,1812.26001,95.51
1906.067,4.711088826,21831.2837,10.84000041,25.20696,120,3987.855834,1.450000102,311.15,132.9811951,1813.325304,106.26
1907.012,4.925229331,21802.00043,10.86000008,24.78000073,120,4003.98999,1.450000102,311.15,132.7670478,1814.020019,103.52
1908.024,4.649906019,21783.99964,10.87999975,24.0799998,120,4004.129884,1.450000102,311.15,133.0423756,1814.890015,106.26
1909.075,4.802863263,21755.99976,11.00000049,24.3299998,119,4004.010011,1.450000102,311.15,132.8894243,1815.770019,111.85
1910.02,4.823257683,21800,10.73999934,23.92000022,119,4003.949952,1.450000102,311.15,132.8690258,1816.650024,123.47
1911.002,4.578525549,21767.99927,10.52000026,24.12000083,119,4003.929931,1.450000102,311.15,133.1137475,1817.530029,114.7
1912.01,4.782469297,21796.53413,10.42000055,25.185624,119.48,3987.855834,1.450000102,311.15,132.9098074,1818.546528,114.7
1913.065,4.782469297,21758.00018,10.45999989,24.30999944,119,4004.02002,1.450000102,311.15,132.9098074,1819.290039,120.51
1914.05,4.751877213,21780.99976,10.77000088,23.54999923,120,4003.98999,1.450000102,311.15,132.9403976,1820.160034,114.7
1915,4.792666053,21775.99945,11.08000052,23.01000031,119,4004.010011,1.450000102,311.15,132.8996161,1821.040039,114.7
1916.003,4.751877213,21774.00055,10.86999924,23.06999958,119,4003.999999,1.450000102,311.15,132.9403976,1821.910034,100.81
1917,4.792666053,21788.99994,10.81999938,23.08000007,120,4003.999999,1.450000102,311.15,132.8996161,1822.790039,109.04
1918,4.853849314,21761.99951,10.44999938,23.04000086,119,4003.999999,1.450000102,311.15,132.8384355,1823.660034,109.04
1919.048,4.853849314,21782.33093,10.44999938,25.179528,119,3987.855834,1.450000102,311.15,132.8384355,1824.703488,103.52
1920.005,4.70089207,21694.9997,9.860000282,10.97000041,120,3994.169924,1.450000102,311.15,133.0423756,1825.290039,109.04
1921.039,6.934070643,22006.2037,11.60000009,2.474976,79.51,3987.855834,1.450000102,311.15,131.7065497,1826.443896,50.34
1922.044,5.088383785,22032.00073,10.66999982,20.45999901,100,4003.929931,1.450000102,311.15,133.5624252,1827.030029,111.85
1923.001,4.966017717,22025,10.58999978,23.87999918,120,4003.899901,1.450000102,311.15,133.6745945,1827.910034,111.85
1924.001,5.098580995,21950.99945,11.02999931,27.06999971,119,4003.879884,1.450000102,311.15,133.5420421,1828.780029,106.26
1925.001,5.190355885,21971.00067,11.24999976,30.83000001,120,4003.929931,1.450000102,311.15,133.4604631,1829.660034,106.26
1926.001,5.159763801,21950.99945,11.27000078,31.47999942,119,4003.909914,1.450000102,311.15,133.4910533,1830.530029,123.47
1927.01,5.200552642,21967.99927,11.68000013,31.34000021,119,4003.879884,1.450000102,311.15,133.4400641,1831.410034,111.85
1928,5.455481533,21986.99951,11.48999987,30.64999976,120,4004.030029,1.450000102,311.15,133.1851352,1832.27002,120.51
1929,5.169961465,21972.99957,11.07000001,31.56999955,119,4003.889893,1.450000102,311.15,133.4706544,1833.140015,111.85
1930.021,5.017003768,21941.99982,10.85000092,31.33000003,118,4004.02002,1.450000102,311.15,133.6236057,1834.030029,54.22
1931.027,6.31204355,21927.99988,12.43999981,14.67000023,120,4003.949952,1.450000102,311.15,132.3285773,1834.890015,103.52
1932.106,5.027200978,21941.99982,11.21000042,31.95999907,119,4003.909914,1.450000102,311.15,133.613414,1835.770019,114.7
1933.029,5.057792608,21944.99969,11.40999983,30.31999981,119,4003.860109,1.450000102,311.15,133.5930155,1836.640015,106.26
1934.261,5.394298726,21897.95601,11.34000031,30.016704,120,3987.855834,1.450000102,311.15,133.2463158,1838.084208,98.14
1935.001,5.333115919,21946.00067,11.40999983,30.00000005,120,4003.899901,1.450000102,311.15,133.3074963,1838.400024,92.91
1936.09,5.098580995,21869.34276,11.92000024,30.0228,119.86,3987.855834,1.450000102,311.15,133.5420421,1839.690504,114.7
1937.12,5.180158222,21929.32715,11.27000078,30.016704,120,3987.855834,1.450000102,311.15,133.4706544,1840.495176,103.52
1938.001,5.343312675,21957.00074,11.18999939,30.05999932,119,4003.879884,1.450000102,311.15,133.2973045,1841.01001,103.52
1939,5.098580995,21955.0003,11.08000052,30.2800006,119,4003.919922,1.450000102,311.15,133.5522339,1841.910034,109.04
1940.122,5.129172625,21907.53972,11.06000085,30.0228,119,3987.855834,1.450000102,311.15,133.5114364,1843.168272,111.85
1941,5.312721499,21933.00018,10.93000096,29.04000105,120,4003.969969,1.450000102,311.15,133.3380866,1843.630005,111.85
1942,5.129172625,21919.9997,11.08000052,28.77000037,119,4003.949952,1.450000102,311.15,133.5114364,1844.5,100.81
1943.07,5.139369835,21949.00055,11.03999983,29.14999971,120,4004.040037,1.450000102,311.15,133.5012446,1845.369995,109.04
1944.078,5.343312675,21963.93883,11.02000016,30.28188,119.75,3987.855834,1.450000102,311.15,133.2973045,1846.649088,98.14
1945.042,5.200552642,21930.99976,11.02999931,30.19000048,119,4003.999999,1.450000102,311.15,133.4400641,1847.119995,103.52
1946.008,5.057792608,21947.99957,11.14000089,30.45000067,119,4003.979982,1.450000102,311.15,133.5828237,1848,114.7
1947.001,5.271933112,21933.99963,11.64999995,30.1800003,119,4003.969969,1.450000102,311.15,133.3686768,1848.859985,109.04
1948.114,5.271933112,21924.00055,11.27000078,29.13999953,120,4004.080079,1.450000102,311.15,133.3686768,1849.72998,103.52
1949.001,5.129172625,21944.99969,11.08999968,29.12999904,119,4004.030029,1.450000102,311.15,133.5216436,1850.599976,106.26
1950.001,5.302524289,21961.99951,11.52000005,29.19000045,120,4004.030029,1.450000102,311.15,133.3482933,1851.479981,106.26
1951.01,5.384101969,21938.00049,11.37000049,28.29000103,120,4004.120118,1.450000102,311.15,133.2565071,1852.359985,68.89
1952.241,5.761396474,21913.40026,12.14999985,30.275784,119,3987.855834,1.450000102,311.15,132.8894243,1853.735688,111.85
1953.058,5.435087113,21965.24884,11.85000072,23.948136,119.41,3987.855834,1.450000102,311.15,133.2055337,1854.537312,109.04
1954,5.261735449,21939.99939,11.39000016,27.63999948,120,4003.969969,1.450000102,311.15,133.3788836,1854.969971,111.85
1955.14,5.231144272,21890.57862,11.63000028,30.269688,120.42,3987.855834,1.450000102,311.15,133.4094738,1856.408784,126.46
1956.005,5.373904306,21927.00043,11.76000017,27.90999986,119,4003.959961,1.450000102,311.15,133.2667143,1856.709961,132.55
1957.093,5.271933112,21935.00061,11.5100009,27.64999967,119,4003.919922,1.450000102,311.15,133.3686768,1857.589966,117.59
1958.023,5.200552642,21972.99957,11.56999991,27.70999894,120,4004.100097,1.450000102,311.15,133.4400641,1858.449951,111.85
1959.001,5.271933112,21963.00049,11.64000079,28.12000096,120,4004.070067,1.450000102,311.15,133.3686768,1859.329956,129.49
1960.001,5.384101969,21942.99927,12.06999981,18.8500003,119,4003.959961,1.450000102,311.15,133.2565071,1860.199951,109.04
1961.001,5.190355885,22033.00018,9.979999661,14.25000015,120,4004.080079,1.450000102,311.15,133.8071628,1861.069946,120.51
1962.275,5.271933112,22160.30152,11.29999961,26.849832,119.58,3987.855834,1.450000102,311.15,134.317021,1862.5566,111.85
1963.006,6.322240306,22180.0003,12.10999915,16.26000009,120,4004.27002,1.450000102,311.15,133.2667143,1862.810059,68.89
1964.037,5.679819701,22219.99969,11.48999987,28.45000091,120,4004.199952,1.450000102,311.15,133.9091408,1863.680054,135.65
1965,5.302524289,22213.99994,12.16999952,31.63999931,120,4004.290037,1.450000102,311.15,134.296622,1864.550049,117.59
1966.176,6.811704122,22255.72496,13.1100003,22.704552,119.95,3987.855834,1.450000102,311.15,132.777255,1866.034368,114.7
1967.002,5.55745318,22203.99933,11.95999959,29.69000046,119,4002.320067,1.450000102,311.15,134.0416932,1866.290039,117.59
1968.042,5.363707549,19297.00012,11.52999921,31.08000002,119,3682.580079,1.450000102,311.15,134.2252502,1867.180054,120.51
1969.008,5.914354171,21189.79548,11.6999998,29.980128,119.76,3892.047056,1.450000102,311.15,133.6848017,1868.570304,114.7
1970.002,5.751199264,19641.99982,11.56000075,30.7299994,120,3726.389894,1.450000102,311.15,133.8479443,1868.920044,114.7
1971.166,5.414693146,20590.91687,11.63000028,29.980128,119.5,3763.873006,1.450000102,311.15,134.174261,1870.441776,123.47
1972.001,5.526862003,19977.00043,11.1999999,32.0499992,119,3758.919923,1.450000102,311.15,134.0620917,1870.650025,117.59
1973.211,5.934748592,19107.78562,11.6999998,30.016704,119.7,3655.534514,1.450000102,311.15,133.6644032,1872.179136,114.7
1974.119,6.29164913,22170.78155,12.92000004,17.687544,119,3987.855834,1.450000102,311.15,133.3074963,1872.98076,103.52
1975.061,5.486073163,22192.99927,11.66999962,22.19000053,119,4004.139893,1.450000102,311.15,134.1028737,1873.459961,117.59
1976.085,5.690016457,20139.37921,11.40999983,29.980128,119.78,3638.765139,1.450000102,311.15,133.9091408,1874.71812,123.47
1977.25,5.496270373,22027.02586,11.55000024,29.99232,119,3987.855834,1.450000102,311.15,134.1028737,1875.78492,132.55
1978.036,5.547256423,20811.00006,11.43000086,29.80999961,120,3870.090088,1.450000102,311.15,134.0416932,1876.089966,95.51
1979.018,6.301845886,19778.99933,13.06000045,17.44000068,120,3745.850099,1.450000102,311.15,133.2973045,1876.959961,117.59
1980.039,5.231144272,20150.99945,10.95999979,19.68000026,120,3789.350097,1.450000102,311.15,134.3680098,1877.839966,111.85
1981.029,5.384101969,21013.99994,11.07000001,17.12999927,120,3880.830078,1.450000102,311.15,134.215043,1878.729981,120.51
1982.029,5.333115919,22175.99945,11.60000009,26.89999964,119,4003.879884,1.450000102,311.15,134.2660318,1879.589966,135.65
1983.02,5.486073163,22202.00043,12.14000069,30.02000041,120,4003.879884,1.450000102,311.15,134.1130809,1880.479981,129.49
1984.001,6.587366861,22164.99939,13.38999976,17.06999969,119,4003.889893,1.450000102,311.15,133.0117854,1881.329956,106.26
1985.01,5.61863644,22211.66746,11.55000024,35.262312,120,3987.855834,1.450000102,311.15,133.9805126,1882.594152,114.7
1986.019,5.465679196,22194.9997,12.1999997,35.68999852,119,4003.969969,1.450000102,311.15,134.1232722,1883.089966,123.47
1987,5.475875953,22182.00074,11.52999921,35.40000144,119,4003.889893,1.450000102,311.15,134.1130809,1883.959961,129.49
1988,5.730804844,22192.99927,11.95999959,34.15999975,120,4003.919922,1.450000102,311.15,133.8581515,1884.839966,109.04
1989.006,5.822579734,22194.00025,12.66000026,33.66999809,120,4003.889893,1.450000102,311.15,133.7765725,1885.709961,126.46
1990.036,5.465679196,22188.00049,12.80999982,33.90000139,119,4003.969969,1.450000102,311.15,134.133464,1886.579956,103.52
1991.063,5.516664339,22186.99951,11.92000024,33.99000182,119,4003.840088,1.450000102,311.15,134.0824906,1887.469971,126.46
1992.142,5.771593684,22228.76646,11.80000087,35.244024,119.9,3987.855834,1.460000096,311.15,133.8275613,1888.735872,120.51
1993.169,5.62883365,22120.44982,11.74999966,35.253168,120,3987.855834,1.450000102,311.15,133.9703208,1889.66856,103.52
1994.05,5.516664339,22216.90748,12.32999959,35.271456,119,3987.855834,1.450000102,311.15,134.0722834,1890.470184,120.51
1995.001,5.700213667,22188.99994,12.6999996,32.6599997,120,4003.919922,1.460000096,311.15,133.8989336,1890.959961,120.51
1996.001,5.802185314,22210.00061,12.35000062,32.25000012,120,4003.929931,1.460000096,311.15,133.796971,1891.829956,111.85
1997.077,6.077508625,22168.98892,12.64999974,16.721328,119.46,3987.855834,1.450000102,311.15,133.5114364,1893.140232,78.07
1998.001,5.526862003,22191.00037,11.64999995,27.45999923,120,4003.870118,1.450000102,311.15,134.0722834,1893.589966,111.85
1999,5.741002507,22150.99945,12.35999978,32.4099997,119,4003.889893,1.460000096,311.15,133.8581515,1894.469971,111.85
2000,5.5778476,22163.99994,11.44000002,23.87000082,119,4003.870118,1.450000102,311.15,134.0212942,1895.329956,106.26
2001.012,5.282129869,22199.46374,9.670000022,15.099792,119.77,3987.855834,1.450000102,311.15,134.4699719,1896.608856,106.26
2002,5.63903086,22375,11.35000082,27.26000014,119,4003.860109,1.460000096,311.15,134.9084583,1897.069946,111.85
2003.005,5.669622037,22361.99951,13.04999993,32.70000074,120,4003.879884,1.460000096,311.15,134.877868,1897.959961,92.91
2004.02,5.883762541,22380.00031,11.07000001,18.78000054,119,4003.840088,1.460000096,311.15,134.6637207,1898.829956,103.52
2005.121,5.934748592,22367.99927,11.48999987,30.65999994,119,4003.879884,1.450000102,311.15,134.6127315,1899.699951,100.81
2006.038,5.914354171,22385.00061,11.58999958,30.96999922,119,4003.820067,1.450000102,311.15,134.6331304,1900.569946,87.82
2007.001,5.322918255,22330.99976,10.39000036,12.72000016,125,4003.909914,1.450000102,311.15,135.2245677,1901.449951,106.26
2008.059,5.231144272,22251.45021,10.93000096,24.850344,124.64,3987.855834,1.450000102,311.15,135.3163385,1902.747528,111.85
2009.025,5.414693146,22292.99927,11.73999914,29.36000051,126,4003.870118,1.450000102,311.15,135.1327969,1903.199951,98.14
2010.001,5.445284776,22300.99945,11.87999955,30.85000038,125,4003.909914,1.460000096,311.15,135.1022066,1904.069946,114.7
2011.028,5.435087113,22316.99981,11.64000079,30.33,124,4003.93994,1.460000096,311.15,135.1123984,1904.959961,117.59
2012,5.333115919,22302.99988,11.60000009,30.0699998,125,4003.949952,1.450000102,311.15,135.2143759,1905.829956,103.52
2013.052,5.414693146,22289.30243,11.42000035,27.209496,124.72,3987.855834,1.450000102,311.15,135.1327969,1907.14884,103.52
2014,5.373904306,22291.00037,11.02999931,27.62000094,129,4004.070067,1.450000102,311.15,135.1735785,1907.569946,117.59
2015.021,5.445284776,22305.0003,11.29000045,29.00000001,129,4004.040037,1.460000096,311.15,135.1022066,1908.439941,103.52
2016.014,5.190355885,22288.00049,11.11999986,27.37000094,130,4004.139893,1.450000102,311.15,135.3571355,1909.319946,117.59
2017.002,5.343312675,22294.99969,11.40999983,28.2000009,130,4004.05005,1.450000102,311.15,135.2041688,1910.189941,117.59
2018.038,5.414693146,22316.99981,11.5100009,30.00000005,129,4004.199952,1.450000102,311.15,135.1327969,1911.079956,103.52
2019.047,5.333115919,22280.99976,11.66000046,29.70000065,130,4004.219969,1.450000102,311.15,135.2143759,1911.949951,98.14
2020.001,5.547256423,22275,11.87999955,29.06999977,130,4004.100097,1.460000096,311.15,135.0002286,1912.819946,111.85
2021.001,5.475875953,22291.99982,11.66999962,29.29999911,129,4004.23999,1.450000102,311.15,135.0716164,1913.689941,109.04
2022.083,5.424890356,22332.67045,11.27999994,29.730192,129.16,3987.855834,1.450000102,311.15,135.1225897,1915.018776,103.52
2023.04,5.445284776,22302.00043,11.44000002,28.78000056,130,4004.18994,1.450000102,311.15,135.1022066,1915.439941,117.59
2024.067,5.61863644,22233.24805,12.14000069,30.184344,130,3987.855834,1.450000102,311.15,134.9288568,1916.753088,111.85
2025.164,5.435087113,22345.6326,11.4700002,30.217872,129,3987.855834,1.450000102,311.15,135.1123984,1917.685776,111.85
2026.045,5.384101969,22257.72444,11.34000031,30.211776,130,3987.855834,1.460000096,311.15,135.1633872,1918.4874,117.59
2027.011,5.435087113,22310.00061,11.35999998,30.48999988,129,4004.060058,1.450000102,311.15,135.1123984,1918.939941,120.51
2028.06,5.353510339,22280.99976,11.29999961,30.10000035,129,4004.120118,1.450000102,311.15,135.1939774,1919.810059,106.26
2029.151,5.496270373,22285.57926,11.23000009,30.20568,133.5,3987.855834,1.460000096,311.15,135.0512179,1921.1544,100.81
2030.117,5.475875953,22286.00006,11.16999972,28.88999952,134,4004.060058,1.450000102,311.15,135.0716164,1921.550049,103.52
2031.001,5.333115919,22272.00012,11.18999939,28.98999983,135,4004.02002,1.450000102,311.15,135.2143759,1922.439942,100.81
2032.001,5.384101969,22310.00061,10.84000041,29.21999917,135,4004.139893,1.450000102,311.15,135.1633872,1923.310059,111.85
2033.001,5.445284776,22263.99994,11.23000009,28.96999946,134,4004.159914,1.450000102,311.15,135.1022066,1924.609985,117.59
2034.065,5.455481533,22302.00043,11.44999917,29.21999917,135,4004.040037,1.450000102,311.15,135.0919994,1925.5,109.04
2035,5.56765039,22286.99951,11.10999935,29.07999996,135,4004.070067,1.450000102,311.15,134.9798301,1926.369995,106.26
2036,5.5778476,22274.00055,11.39999932,27.6900004,136,4004.129884,1.450000102,311.15,134.9696384,1927.229981,100.81
