Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Diameter mm,Average Hookload kkgf,Hole Depth (TVD) m,USROP Gamma gAPI
1785.012,2.463006569,24613.04248,12.43285059,19.638264,130,4453.120823,12.017384,444.5,131.6325058,1724.534016,139.71
1786.049,2.59908428,24569.60551,12.4870833,19.226784,129.43,4453.120823,11.933929,444.5,131.5100358,1725.478896,116.47
1787.015,3.179682514,24559.47022,13.24634136,16.65732,129.82,4453.120823,12.017384,444.5,131.0382998,1726.292712,127.83
1788.027,3.188754361,24685.09269,13.23278318,20.796504,129,4453.120823,12.017384,444.5,130.8432551,1727.731063,147.93
1789.024,3.084428116,24581.11975,12.67689782,20.78736,129.26,4453.120823,12.017384,444.5,130.9611891,1728.182472,112.8
1790.026,3.674098197,24536.57962,15.64613912,19.068288,129.11,4453.120823,12.017384,444.5,130.2036898,1728.99324,109.19
1791.044,2.902991168,24511.96534,12.79892143,16.212312,129.36,4453.120823,12.017384,444.5,131.083659,1729.93812,147.93
1792.001,2.803200847,24473.63049,12.40573423,16.730472,129.41,4453.120823,12.017384,444.5,131.1562338,1730.748888,135.69
1793.001,2.907527092,24501.20952,12.6226651,16.370808,129.55,4453.120823,12.017384,444.5,131.2424163,1731.693768,116.47
1794.007,2.590012433,24459.90992,12.22947789,18.056352,129.68,4453.120823,12.017384,444.5,131.2741678,1732.504536,112.8
1795.001,1.179340162,24374.27704,10.22286733,7.714488,129.3,4408.945065,12.017384,444.5,132.8390615,1733.449416,131.73
1796.031,1.619324761,24452.94622,9.558516536,6.044184,129.18,4453.120823,12.017384,444.5,132.7619508,1734.260184,123.98
1797.028,1.315417873,24472.52733,10.88721813,9.610344,129.75,4453.120823,12.017384,444.5,132.6576245,1735.205064,120.2
1798.015,1.769010243,24502.51952,11.44310348,9.610344,129.51,4453.120823,12.017384,444.5,132.2811429,1736.149944,135.69
1799.042,1.655612151,24494.10792,11.70070889,11.027664,129.2,4453.120823,12.017384,444.5,132.4625798,1736.960712,147.93
1800.012,1.642004379,24467.83889,11.33463805,10.933176,129.74,4453.120823,12.017384,444.5,132.4807235,1737.905592,123.98
1801.005,1.614788837,24512.44797,11.11770718,9.851136,129.52,4453.120823,12.017384,444.5,132.3128943,1738.71636,120.2
1802.014,2.703410525,24640.27677,14.54792659,13.088112,129.41,4453.120823,12.017384,444.5,131.7413679,1739.66124,127.83
1803.047,2.322392934,24664.75316,12.93450323,14.849856,129.28,4453.120823,12.017384,444.5,132.8027741,1740.60612,123.98
1804.001,2.018486047,24624.55672,12.70401418,14.849856,129.34,4453.120823,12.017384,444.5,132.8708129,1741.416888,116.47
1805.001,2.131884139,24678.40478,12.5548742,16.70304,128.94,4453.120823,12.017384,444.5,132.689376,1742.227656,116.47
1806.001,2.02302197,24672.1995,11.61935982,16.699992,129.79,4453.120823,12.017384,444.5,132.9569955,1743.172536,127.83
1807.001,2.698874601,24622.07461,14.23608846,15.977616,129.56,4453.120823,12.017384,444.5,131.9500204,1743.983304,112.8
1808.034,1.719115082,24671.44107,12.41929241,16.699992,130,4453.120823,12.017384,444.5,133.1248247,1744.928184,131.73
1809.006,2.227138537,24724.6686,12.44640877,16.696944,129.6,4453.120823,12.017384,444.5,132.8481333,1745.873064,131.73
1810.055,2.590012433,24682.12795,13.58529584,19.190208,129.91,4453.120823,12.017384,444.5,132.2902147,1746.817944,131.73
1811.003,2.290641469,24620.69566,12.71757236,19.696176,130.45,4453.120823,12.017384,444.5,132.8390615,1747.628712,160.69
1812.018,2.3541444,24708.81066,12.44640877,19.638264,129.8,4453.120823,12.017384,444.5,132.7347352,1748.43948,147.93
1813.005,2.068381207,24615.73144,12.37861787,19.69008,129.49,4453.120823,12.017384,444.5,132.7528789,1749.38436,120.2
1814.048,2.712482373,24627.52147,12.25659425,19.668744,129.16,4453.120823,12.017384,444.5,132.3763973,1750.32924,131.73
1815.002,3.184218437,24647.92995,12.12101246,19.540728,129.65,4453.120823,12.017384,444.5,131.4329251,1751.140008,131.73
1816.014,3.234113598,21150.08168,12.37861787,19.683984,129.82,4043.652807,12.017384,444.5,132.3673254,1752.084888,127.83
1817.065,2.658051288,22461.39557,13.13787592,19.668744,130,4243.030457,12.017384,444.5,132.272071,1753.029768,123.98
1818.01,2.336000706,24685.64427,12.10745428,19.668744,129.49,4453.120823,12.017384,444.5,132.5396905,1753.840536,131.73
1819.001,2.177243376,24727.49545,12.39217605,19.668744,129.5,4453.120823,12.017384,444.5,132.7574149,1754.648256,127.83
1820.01,2.517437654,24686.81638,13.34124861,19.668744,129,4453.120823,12.017384,444.5,132.5442264,1755.593136,147.93
1821.028,2.154563758,24674.06108,12.54131602,19.687032,129.98,4453.120823,12.017384,444.5,132.7075197,1756.541064,135.69
1822.009,1.964054962,24727.63335,13.02941048,19.665696,129.52,4453.120823,12.017384,444.5,132.9207081,1757.348784,116.47
1823.009,2.313321087,24710.87909,12.66333964,19.687032,129.54,4453.120823,12.017384,444.5,132.5532983,1758.296712,139.71
1824.051,2.404039561,24669.51054,12.64978146,20.302728,129.25,4453.120823,12.017384,444.5,132.6258731,1759.104432,135.69
1825.014,1.950447191,24766.24399,11.83629069,20.790408,130,4453.120823,12.017384,444.5,133.0023547,1760.049312,131.73
1826.057,2.172707452,24655.58313,11.97187248,20.775168,129.06,4453.120823,12.017384,444.5,132.7937022,1760.99724,135.69
1827.005,1.837049098,24726.94387,11.79561615,20.793456,129.51,4453.120823,12.017384,444.5,133.2427587,1761.801912,147.93
1828.001,2.045701589,24715.01594,11.98543066,20.799552,129,4453.120823,12.017384,444.5,132.7574149,1762.61268,112.8
1829.062,2.100132673,24692.95272,12.67689782,20.793456,129.34,4453.120823,12.017384,444.5,132.6712323,1763.55756,123.98
1830.001,1.678291769,24636.00202,11.00924174,19.991832,139.75,4453.120823,12.017384,444.5,133.2790461,1764.368328,143.79
1831.025,1.410672271,24681.09373,11.17193989,19.912584,139.91,4453.120823,12.017384,444.5,133.3334772,1765.313208,120.2
1832.019,1.623860685,24619.5925,11.4973362,19.8882,139.09,4453.120823,12.017384,444.5,133.3697646,1766.258088,143.79
1833.018,1.551285905,24665.71843,11.38887077,19.894296,139.8,4453.120823,12.017384,444.5,133.2654383,1767.065808,109.19
1834.043,1.442423737,24683.43795,11.68715071,19.894296,139.05,4453.120823,12.017384,444.5,133.3652286,1768.010688,127.83
1835.042,1.72818693,24671.16528,11.36175441,19.91868,139.4,4453.120823,12.017384,444.5,133.3652286,1768.821456,147.93
1836.009,1.859728717,24635.58834,11.4295453,19.909536,139,4453.120823,12.017384,444.5,133.3334772,1769.766336,131.73
1837.033,1.505926668,24726.32334,11.22617261,19.909536,139.56,4453.120823,12.017384,444.5,133.4514112,1770.708168,123.98
1838.005,1.27459456,24689.43639,10.11440189,12.32916,139.38,4453.120823,12.017384,444.5,133.6010967,1771.518936,135.69
1839.002,1.660148074,24700.26116,11.51089438,19.906488,140,4453.120823,12.017384,444.5,133.2382228,1772.326656,123.98
1840.001,1.755402472,24693.3664,11.97187248,19.909536,139.05,4453.120823,12.017384,444.5,133.4241956,1773.271536,127.83
1841.01,1.27459456,24671.23423,10.24998369,9.927336,139.07,4453.120823,12.017384,444.5,133.8551084,1774.216416,139.71
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1868.601,1.642004379,23804.08061,11.61935982,20.808696,139.49,4322.713379,12.017384,444.5,134.2860211,1798.597368,135.69
1869.028,3.782960366,23482.99176,11.9583143,20.78736,139.58,4287.811881,12.017384,444.5,133.1157528,1798.865592,127.83
1870.006,2.204458918,23125.98123,12.10745428,20.78736,139.49,4216.948968,12.017384,444.5,133.7916055,1799.807424,160.69
1871.003,2.331464782,23438.58952,11.79561615,19.891248,139.73,4078.857138,12.017384,444.5,133.8868599,1800.615144,165.07
1877.919,1.465103355,24776.86191,11.9583143,19.906488,139.8,4316.164617,12.017384,444.5,134.3722037,1806.811728,152.12
1877.919,1.465103355,24776.86191,11.9583143,19.906488,139.8,4316.164617,12.017384,444.5,134.3722037,1806.811728,152.12
1877.919,1.465103355,24776.86191,11.9583143,19.906488,139.8,4316.164617,12.017384,444.5,134.3722037,1806.811728,152.12
1877.919,1.465103355,24776.86191,11.9583143,19.906488,139.8,4316.164617,12.017384,444.5,134.3722037,1806.811728,152.12
1877.919,1.465103355,24776.86191,11.9583143,19.906488,139.8,4316.164617,12.017384,444.5,134.3722037,1806.811728,152.12
1877.919,1.465103355,24776.86191,11.9583143,19.906488,139.8,4316.164617,12.017384,444.5,134.3722037,1806.811728,152.12
1878.056,2.208994842,21795.49991,11.53801074,19.891248,139.16,4010.000494,12.017384,444.5,134.0184016,1806.948888,169.5
1879.001,1.628396608,22735.32428,12.25659425,19.900392,139.51,4209.415998,12.017384,444.5,133.9050035,1807.756608,173.99
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1907.743,1.60571699,24010.37175,11.60580164,20.808696,139.17,4369.917467,12.017384,444.5,135.2022777,1833.350664,156.38
1908.024,2.199922995,21789.08779,11.41598712,20.78736,139.4,4060.195057,12.017384,444.5,134.5581766,1833.487824,173.99
1909.008,1.800761709,23077.71793,11.61935982,20.799552,138.92,4035.097776,12.017384,444.5,134.5354969,1834.4388,147.93
1910.029,2.272497774,24190.46281,11.75494161,20.799552,140,4367.911199,12.017384,444.5,134.8530116,1835.389776,156.38
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1948.891,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1949.034,2.626299822,21969.04095,11.93119795,19.668744,139.91,4184.091592,12.017384,444.5,135.5107205,1870.018104,160.69
1950.001,2.295177392,23449.2764,12.14812882,22.655784,139.78,4164.634574,12.017384,444.5,135.5969031,1870.96908,173.99
1951.007,2.63537167,23615.30215,13.17855046,22.323552,139.32,4162.439035,11.933929,444.5,135.3701069,1871.782896,187.81
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
2016.258,5.302494805,23148.66498,13.89713397,14.685264,139.29,4181.176825,11.933929,444.5,135.0435204,1929.804624,105.64
